agent,eval,depth,score
MiniMaxAgent,smoothness_heuristic,1,2360
MiniMaxAgent,smoothness_heuristic,1,1520
MiniMaxAgent,smoothness_heuristic,1,740
MiniMaxAgent,smoothness_heuristic,1,1340
MiniMaxAgent,smoothness_heuristic,1,1304
MiniMaxAgent,smoothness_heuristic,1,3200
MiniMaxAgent,smoothness_heuristic,1,4724
MiniMaxAgent,smoothness_heuristic,1,5964
MiniMaxAgent,smoothness_heuristic,1,2904
MiniMaxAgent,smoothness_heuristic,1,2924
MiniMaxAgent,smoothness_heuristic,1,1348
MiniMaxAgent,smoothness_heuristic,1,676
MiniMaxAgent,smoothness_heuristic,1,1532
MiniMaxAgent,smoothness_heuristic,1,2968
MiniMaxAgent,smoothness_heuristic,1,5364
MiniMaxAgent,smoothness_heuristic,1,1384
MiniMaxAgent,smoothness_heuristic,1,1308
MiniMaxAgent,smoothness_heuristic,1,2292
MiniMaxAgent,smoothness_heuristic,1,2340
MiniMaxAgent,smoothness_heuristic,1,788
MiniMaxAgent,smoothness_heuristic,1,1724
MiniMaxAgent,smoothness_heuristic,1,2884
MiniMaxAgent,smoothness_heuristic,1,1604
MiniMaxAgent,smoothness_heuristic,1,1608
MiniMaxAgent,smoothness_heuristic,1,3200
MiniMaxAgent,smoothness_heuristic,1,3140
MiniMaxAgent,smoothness_heuristic,1,4620
MiniMaxAgent,smoothness_heuristic,1,1336
MiniMaxAgent,smoothness_heuristic,1,3332
MiniMaxAgent,smoothness_heuristic,1,684
MiniMaxAgent,smoothness_heuristic,1,5440
MiniMaxAgent,smoothness_heuristic,1,3160
MiniMaxAgent,smoothness_heuristic,1,1784
MiniMaxAgent,smoothness_heuristic,1,2192
MiniMaxAgent,smoothness_heuristic,1,2936
MiniMaxAgent,smoothness_heuristic,1,3088
MiniMaxAgent,smoothness_heuristic,1,3280
MiniMaxAgent,smoothness_heuristic,1,2656
MiniMaxAgent,smoothness_heuristic,1,2972
MiniMaxAgent,smoothness_heuristic,1,1684
MiniMaxAgent,smoothness_heuristic,1,1388
MiniMaxAgent,smoothness_heuristic,1,1716
MiniMaxAgent,smoothness_heuristic,1,3156
MiniMaxAgent,smoothness_heuristic,1,4096
MiniMaxAgent,smoothness_heuristic,1,1396
MiniMaxAgent,smoothness_heuristic,1,1464
MiniMaxAgent,smoothness_heuristic,1,2656
MiniMaxAgent,smoothness_heuristic,1,5440
MiniMaxAgent,smoothness_heuristic,1,984
MiniMaxAgent,smoothness_heuristic,1,1424
MiniMaxAgent,smoothness_heuristic,1,1412
MiniMaxAgent,smoothness_heuristic,1,3220
MiniMaxAgent,smoothness_heuristic,1,2340
MiniMaxAgent,smoothness_heuristic,1,2464
MiniMaxAgent,smoothness_heuristic,2,5560
MiniMaxAgent,smoothness_heuristic,2,1348
MiniMaxAgent,smoothness_heuristic,2,3828
MiniMaxAgent,smoothness_heuristic,2,3208
MiniMaxAgent,smoothness_heuristic,2,1456
MiniMaxAgent,smoothness_heuristic,2,2604
MiniMaxAgent,smoothness_heuristic,2,3132
MiniMaxAgent,smoothness_heuristic,2,1436
MiniMaxAgent,smoothness_heuristic,2,736
MiniMaxAgent,smoothness_heuristic,2,3252
MiniMaxAgent,smoothness_heuristic,2,3112
MiniMaxAgent,smoothness_heuristic,2,1696
MiniMaxAgent,smoothness_heuristic,2,1252
MiniMaxAgent,smoothness_heuristic,2,2448
MiniMaxAgent,smoothness_heuristic,2,1196
MiniMaxAgent,smoothness_heuristic,2,648
MiniMaxAgent,smoothness_heuristic,2,4664
MiniMaxAgent,smoothness_heuristic,2,1056
MiniMaxAgent,smoothness_heuristic,2,1304
MiniMaxAgent,smoothness_heuristic,2,2780
MiniMaxAgent,smoothness_heuristic,2,6384
MiniMaxAgent,smoothness_heuristic,2,1604
MiniMaxAgent,smoothness_heuristic,2,2412
MiniMaxAgent,smoothness_heuristic,2,1856
MiniMaxAgent,smoothness_heuristic,2,3476
MiniMaxAgent,smoothness_heuristic,2,3172
MiniMaxAgent,smoothness_heuristic,2,1736
MiniMaxAgent,smoothness_heuristic,2,2932
MiniMaxAgent,smoothness_heuristic,2,2648
MiniMaxAgent,smoothness_heuristic,2,1420
MiniMaxAgent,smoothness_heuristic,2,1408
MiniMaxAgent,smoothness_heuristic,2,5392
MiniMaxAgent,smoothness_heuristic,2,2828
MiniMaxAgent,smoothness_heuristic,2,2100
MiniMaxAgent,smoothness_heuristic,2,1360
MiniMaxAgent,smoothness_heuristic,2,3264
MiniMaxAgent,smoothness_heuristic,2,1596
MiniMaxAgent,smoothness_heuristic,2,1112
MiniMaxAgent,smoothness_heuristic,2,1364
MiniMaxAgent,smoothness_heuristic,2,3056
MiniMaxAgent,smoothness_heuristic,2,1980
MiniMaxAgent,smoothness_heuristic,2,2532
MiniMaxAgent,smoothness_heuristic,2,1800
MiniMaxAgent,smoothness_heuristic,2,4740
MiniMaxAgent,smoothness_heuristic,2,1364
MiniMaxAgent,smoothness_heuristic,2,5220
MiniMaxAgent,smoothness_heuristic,2,2644
MiniMaxAgent,smoothness_heuristic,2,3428
MiniMaxAgent,smoothness_heuristic,2,3228
MiniMaxAgent,smoothness_heuristic,2,1516
MiniMaxAgent,smoothness_heuristic,2,1912
MiniMaxAgent,smoothness_heuristic,2,1288
MiniMaxAgent,smoothness_heuristic,2,1192
MiniMaxAgent,smoothness_heuristic,2,3140
MiniMaxAgent,smoothness_heuristic,2,2092
MiniMaxAgent,smoothness_heuristic,2,1412
MiniMaxAgent,smoothness_heuristic,2,5472
MiniMaxAgent,smoothness_heuristic,2,1528
MiniMaxAgent,smoothness_heuristic,2,1376
MiniMaxAgent,smoothness_heuristic,2,3212
MiniMaxAgent,smoothness_heuristic,2,2328
MiniMaxAgent,smoothness_heuristic,2,2952
MiniMaxAgent,smoothness_heuristic,2,2584
MiniMaxAgent,smoothness_heuristic,2,3196
MiniMaxAgent,smoothness_heuristic,2,2052
MiniMaxAgent,smoothness_heuristic,2,1312
MiniMaxAgent,smoothness_heuristic,2,2920
MiniMaxAgent,smoothness_heuristic,2,664
MiniMaxAgent,smoothness_heuristic,2,1452
MiniMaxAgent,smoothness_heuristic,2,992
MiniMaxAgent,smoothness_heuristic,2,2816
MiniMaxAgent,smoothness_heuristic,2,2336
MiniMaxAgent,smoothness_heuristic,2,5284
MiniMaxAgent,smoothness_heuristic,2,1352
MiniMaxAgent,smoothness_heuristic,2,1836
MiniMaxAgent,smoothness_heuristic,2,2768
MiniMaxAgent,smoothness_heuristic,2,2348
MiniMaxAgent,smoothness_heuristic,2,1448
MiniMaxAgent,smoothness_heuristic,2,1460
MiniMaxAgent,smoothness_heuristic,2,3080
MiniMaxAgent,smoothness_heuristic,2,3252
MiniMaxAgent,smoothness_heuristic,2,2604
MiniMaxAgent,smoothness_heuristic,2,1428
MiniMaxAgent,smoothness_heuristic,2,2444
MiniMaxAgent,smoothness_heuristic,2,3036
MiniMaxAgent,smoothness_heuristic,2,1980
MiniMaxAgent,smoothness_heuristic,2,1200
MiniMaxAgent,smoothness_heuristic,2,1364
MiniMaxAgent,smoothness_heuristic,2,1672
MiniMaxAgent,smoothness_heuristic,2,4552
MiniMaxAgent,smoothness_heuristic,2,3240
MiniMaxAgent,smoothness_heuristic,2,1876
MiniMaxAgent,smoothness_heuristic,2,1824
MiniMaxAgent,smoothness_heuristic,2,1444
MiniMaxAgent,smoothness_heuristic,2,1392
MiniMaxAgent,smoothness_heuristic,2,1372
MiniMaxAgent,smoothness_heuristic,2,3192
MiniMaxAgent,smoothness_heuristic,2,692
MiniMaxAgent,smoothness_heuristic,2,980
MiniMaxAgent,smoothness_heuristic,2,3012
MiniMaxAgent,smoothness_heuristic,3,2884
MiniMaxAgent,smoothness_heuristic,3,3120
MiniMaxAgent,smoothness_heuristic,3,520
MiniMaxAgent,smoothness_heuristic,3,2920
MiniMaxAgent,smoothness_heuristic,3,2392
MiniMaxAgent,smoothness_heuristic,3,3016
MiniMaxAgent,smoothness_heuristic,3,3188
MiniMaxAgent,smoothness_heuristic,3,2284
MiniMaxAgent,smoothness_heuristic,3,1500
MiniMaxAgent,smoothness_heuristic,3,1420
MiniMaxAgent,smoothness_heuristic,3,1168
MiniMaxAgent,smoothness_heuristic,3,2468
MiniMaxAgent,smoothness_heuristic,3,3324
MiniMaxAgent,smoothness_heuristic,3,1440
MiniMaxAgent,smoothness_heuristic,3,1332
MiniMaxAgent,smoothness_heuristic,3,2112
MiniMaxAgent,smoothness_heuristic,3,1532
MiniMaxAgent,smoothness_heuristic,3,5300
MiniMaxAgent,smoothness_heuristic,3,3124
MiniMaxAgent,smoothness_heuristic,3,2504
MiniMaxAgent,smoothness_heuristic,3,2800
MiniMaxAgent,smoothness_heuristic,3,4400
MiniMaxAgent,smoothness_heuristic,3,3036
MiniMaxAgent,smoothness_heuristic,3,1152
MiniMaxAgent,smoothness_heuristic,3,2412
MiniMaxAgent,smoothness_heuristic,3,1400
MiniMaxAgent,smoothness_heuristic,3,5452
MiniMaxAgent,smoothness_heuristic,3,2352
MiniMaxAgent,smoothness_heuristic,3,1640
MiniMaxAgent,smoothness_heuristic,3,1440
MiniMaxAgent,smoothness_heuristic,3,640
MiniMaxAgent,smoothness_heuristic,3,2204
MiniMaxAgent,smoothness_heuristic,3,1704
MiniMaxAgent,smoothness_heuristic,3,3088
MiniMaxAgent,smoothness_heuristic,3,2924
MiniMaxAgent,smoothness_heuristic,3,1268
MiniMaxAgent,smoothness_heuristic,3,3116
MiniMaxAgent,smoothness_heuristic,3,1476
MiniMaxAgent,smoothness_heuristic,3,1520
MiniMaxAgent,smoothness_heuristic,3,2020
MiniMaxAgent,smoothness_heuristic,3,3044
MiniMaxAgent,smoothness_heuristic,3,1912
MiniMaxAgent,smoothness_heuristic,3,2816
MiniMaxAgent,smoothness_heuristic,3,2748
MiniMaxAgent,smoothness_heuristic,3,5388
MiniMaxAgent,smoothness_heuristic,3,1704
MiniMaxAgent,smoothness_heuristic,3,1456
MiniMaxAgent,smoothness_heuristic,3,2516
MiniMaxAgent,smoothness_heuristic,3,1760
MiniMaxAgent,smoothness_heuristic,3,1324
MiniMaxAgent,smoothness_heuristic,3,5456
MiniMaxAgent,smoothness_heuristic,3,1472
MiniMaxAgent,smoothness_heuristic,3,2480
MiniMaxAgent,smoothness_heuristic,3,2356
MiniMaxAgent,smoothness_heuristic,3,3600
MiniMaxAgent,smoothness_heuristic,3,1408
MiniMaxAgent,smoothness_heuristic,3,3004
MiniMaxAgent,smoothness_heuristic,3,2912
MiniMaxAgent,smoothness_heuristic,3,2408
MiniMaxAgent,smoothness_heuristic,3,4880
MiniMaxAgent,smoothness_heuristic,3,2268
MiniMaxAgent,smoothness_heuristic,3,3608
MiniMaxAgent,smoothness_heuristic,3,1364
MiniMaxAgent,smoothness_heuristic,3,3176
MiniMaxAgent,smoothness_heuristic,3,2624
MiniMaxAgent,smoothness_heuristic,3,3076
MiniMaxAgent,smoothness_heuristic,3,1368
MiniMaxAgent,smoothness_heuristic,3,2352
MiniMaxAgent,smoothness_heuristic,3,1356
MiniMaxAgent,smoothness_heuristic,3,4948
MiniMaxAgent,smoothness_heuristic,3,2448
MiniMaxAgent,smoothness_heuristic,3,4904
MiniMaxAgent,smoothness_heuristic,3,1076
MiniMaxAgent,smoothness_heuristic,3,4400
MiniMaxAgent,smoothness_heuristic,3,2288
MiniMaxAgent,smoothness_heuristic,3,2900
MiniMaxAgent,smoothness_heuristic,3,4936
MiniMaxAgent,smoothness_heuristic,3,5416
MiniMaxAgent,smoothness_heuristic,3,2764
MiniMaxAgent,smoothness_heuristic,3,2892
MiniMaxAgent,smoothness_heuristic,3,2256
MiniMaxAgent,smoothness_heuristic,3,724
MiniMaxAgent,smoothness_heuristic,3,1308
MiniMaxAgent,smoothness_heuristic,3,2992
MiniMaxAgent,smoothness_heuristic,3,664
MiniMaxAgent,smoothness_heuristic,3,2632
MiniMaxAgent,smoothness_heuristic,3,2788
MiniMaxAgent,smoothness_heuristic,3,6164
MiniMaxAgent,smoothness_heuristic,3,2728
MiniMaxAgent,smoothness_heuristic,3,748
MiniMaxAgent,smoothness_heuristic,3,1352
MiniMaxAgent,smoothness_heuristic,3,2376
MiniMaxAgent,smoothness_heuristic,3,3268
MiniMaxAgent,smoothness_heuristic,3,628
MiniMaxAgent,smoothness_heuristic,3,1360
MiniMaxAgent,smoothness_heuristic,3,2752
MiniMaxAgent,smoothness_heuristic,3,3196
MiniMaxAgent,smoothness_heuristic,3,3136
MiniMaxAgent,smoothness_heuristic,3,1300
MiniMaxAgent,smoothness_heuristic,3,1424
ExpectimaxAgent,random_heuristic,1,816
ExpectimaxAgent,random_heuristic,1,596
ExpectimaxAgent,random_heuristic,1,252
ExpectimaxAgent,random_heuristic,1,688
ExpectimaxAgent,random_heuristic,1,1128
ExpectimaxAgent,random_heuristic,1,424
ExpectimaxAgent,random_heuristic,1,552
ExpectimaxAgent,random_heuristic,1,616
ExpectimaxAgent,random_heuristic,1,1376
ExpectimaxAgent,random_heuristic,1,1128
ExpectimaxAgent,random_heuristic,1,492
ExpectimaxAgent,random_heuristic,1,748
ExpectimaxAgent,random_heuristic,1,724
ExpectimaxAgent,random_heuristic,1,1016
ExpectimaxAgent,random_heuristic,1,2476
ExpectimaxAgent,random_heuristic,1,616
ExpectimaxAgent,random_heuristic,1,836
ExpectimaxAgent,random_heuristic,1,1176
ExpectimaxAgent,random_heuristic,1,1032
ExpectimaxAgent,random_heuristic,1,1192
ExpectimaxAgent,random_heuristic,1,1268
ExpectimaxAgent,random_heuristic,1,856
ExpectimaxAgent,random_heuristic,1,1232
ExpectimaxAgent,random_heuristic,1,688
ExpectimaxAgent,random_heuristic,1,1328
ExpectimaxAgent,random_heuristic,1,820
ExpectimaxAgent,random_heuristic,1,548
ExpectimaxAgent,random_heuristic,1,536
ExpectimaxAgent,random_heuristic,1,436
ExpectimaxAgent,random_heuristic,1,852
ExpectimaxAgent,random_heuristic,1,1252
ExpectimaxAgent,random_heuristic,1,1428
ExpectimaxAgent,random_heuristic,1,696
ExpectimaxAgent,random_heuristic,1,1404
ExpectimaxAgent,random_heuristic,1,884
ExpectimaxAgent,random_heuristic,1,700
ExpectimaxAgent,random_heuristic,1,588
ExpectimaxAgent,random_heuristic,1,660
ExpectimaxAgent,random_heuristic,1,1220
ExpectimaxAgent,random_heuristic,1,1260
ExpectimaxAgent,random_heuristic,1,2148
ExpectimaxAgent,random_heuristic,1,1064
ExpectimaxAgent,random_heuristic,1,988
ExpectimaxAgent,random_heuristic,1,2028
ExpectimaxAgent,random_heuristic,1,1156
ExpectimaxAgent,random_heuristic,1,1200
ExpectimaxAgent,random_heuristic,1,700
ExpectimaxAgent,random_heuristic,1,308
ExpectimaxAgent,random_heuristic,1,1232
ExpectimaxAgent,random_heuristic,1,660
ExpectimaxAgent,random_heuristic,1,884
ExpectimaxAgent,random_heuristic,1,448
ExpectimaxAgent,random_heuristic,1,544
ExpectimaxAgent,random_heuristic,1,1680
ExpectimaxAgent,random_heuristic,1,1440
ExpectimaxAgent,random_heuristic,1,568
ExpectimaxAgent,random_heuristic,1,1404
ExpectimaxAgent,random_heuristic,1,452
ExpectimaxAgent,random_heuristic,1,1080
ExpectimaxAgent,random_heuristic,1,1284
ExpectimaxAgent,random_heuristic,1,568
ExpectimaxAgent,random_heuristic,1,436
ExpectimaxAgent,random_heuristic,1,948
ExpectimaxAgent,random_heuristic,1,308
ExpectimaxAgent,random_heuristic,1,1268
ExpectimaxAgent,random_heuristic,1,1316
ExpectimaxAgent,random_heuristic,1,376
ExpectimaxAgent,random_heuristic,1,588
ExpectimaxAgent,random_heuristic,1,1008
ExpectimaxAgent,random_heuristic,1,568
ExpectimaxAgent,random_heuristic,1,532
ExpectimaxAgent,random_heuristic,1,1308
ExpectimaxAgent,random_heuristic,1,668
ExpectimaxAgent,random_heuristic,1,1472
ExpectimaxAgent,random_heuristic,1,1280
ExpectimaxAgent,random_heuristic,1,1068
ExpectimaxAgent,random_heuristic,1,1524
ExpectimaxAgent,random_heuristic,1,820
ExpectimaxAgent,random_heuristic,1,588
ExpectimaxAgent,random_heuristic,1,576
ExpectimaxAgent,random_heuristic,1,740
ExpectimaxAgent,random_heuristic,1,608
ExpectimaxAgent,random_heuristic,1,404
ExpectimaxAgent,random_heuristic,1,1460
ExpectimaxAgent,random_heuristic,1,444
ExpectimaxAgent,random_heuristic,1,2476
ExpectimaxAgent,random_heuristic,1,604
ExpectimaxAgent,random_heuristic,1,716
ExpectimaxAgent,random_heuristic,1,1220
ExpectimaxAgent,random_heuristic,1,2360
ExpectimaxAgent,random_heuristic,1,1376
ExpectimaxAgent,random_heuristic,1,676
ExpectimaxAgent,random_heuristic,1,628
ExpectimaxAgent,random_heuristic,1,1016
ExpectimaxAgent,random_heuristic,1,872
ExpectimaxAgent,random_heuristic,1,2392
ExpectimaxAgent,random_heuristic,1,1020
ExpectimaxAgent,random_heuristic,1,1068
ExpectimaxAgent,random_heuristic,1,1112
ExpectimaxAgent,random_heuristic,1,1420
ExpectimaxAgent,random_heuristic,2,2920
ExpectimaxAgent,random_heuristic,2,2324
ExpectimaxAgent,random_heuristic,2,2516
ExpectimaxAgent,random_heuristic,2,1448
ExpectimaxAgent,random_heuristic,2,2340
ExpectimaxAgent,random_heuristic,2,1124
ExpectimaxAgent,random_heuristic,2,2364
ExpectimaxAgent,random_heuristic,2,1396
ExpectimaxAgent,random_heuristic,2,1408
ExpectimaxAgent,random_heuristic,2,3836
ExpectimaxAgent,random_heuristic,2,2204
ExpectimaxAgent,random_heuristic,2,1184
ExpectimaxAgent,random_heuristic,2,2940
ExpectimaxAgent,random_heuristic,2,1392
ExpectimaxAgent,random_heuristic,2,1292
ExpectimaxAgent,random_heuristic,2,2308
ExpectimaxAgent,random_heuristic,2,2148
ExpectimaxAgent,random_heuristic,2,1380
ExpectimaxAgent,random_heuristic,2,1604
ExpectimaxAgent,random_heuristic,2,1928
ExpectimaxAgent,random_heuristic,2,1728
ExpectimaxAgent,random_heuristic,2,3068
ExpectimaxAgent,random_heuristic,2,2436
ExpectimaxAgent,random_heuristic,2,2860
ExpectimaxAgent,random_heuristic,2,2204
ExpectimaxAgent,random_heuristic,2,788
ExpectimaxAgent,random_heuristic,2,1416
ExpectimaxAgent,random_heuristic,2,1420
ExpectimaxAgent,random_heuristic,2,4672
ExpectimaxAgent,random_heuristic,2,1520
ExpectimaxAgent,random_heuristic,2,1936
ExpectimaxAgent,random_heuristic,2,1768
ExpectimaxAgent,random_heuristic,2,2452
ExpectimaxAgent,random_heuristic,2,2416
ExpectimaxAgent,random_heuristic,2,3144
ExpectimaxAgent,random_heuristic,2,2968
ExpectimaxAgent,random_heuristic,2,2092
ExpectimaxAgent,random_heuristic,2,1340
ExpectimaxAgent,random_heuristic,2,1476
ExpectimaxAgent,random_heuristic,2,2476
ExpectimaxAgent,random_heuristic,2,1428
ExpectimaxAgent,random_heuristic,2,2228
ExpectimaxAgent,random_heuristic,2,996
ExpectimaxAgent,random_heuristic,2,3024
ExpectimaxAgent,random_heuristic,2,2988
ExpectimaxAgent,random_heuristic,2,3056
ExpectimaxAgent,random_heuristic,2,1552
ExpectimaxAgent,random_heuristic,2,3108
ExpectimaxAgent,random_heuristic,2,2084
ExpectimaxAgent,random_heuristic,2,1416
ExpectimaxAgent,random_heuristic,2,2912
ExpectimaxAgent,random_heuristic,2,2964
ExpectimaxAgent,random_heuristic,2,1500
ExpectimaxAgent,random_heuristic,2,3040
ExpectimaxAgent,random_heuristic,2,2808
ExpectimaxAgent,random_heuristic,2,2332
ExpectimaxAgent,random_heuristic,2,1064
ExpectimaxAgent,random_heuristic,2,1576
ExpectimaxAgent,random_heuristic,2,2936
ExpectimaxAgent,random_heuristic,2,2396
ExpectimaxAgent,random_heuristic,2,2468
ExpectimaxAgent,random_heuristic,2,1612
ExpectimaxAgent,random_heuristic,2,2048
ExpectimaxAgent,random_heuristic,2,2436
ExpectimaxAgent,random_heuristic,2,696
ExpectimaxAgent,random_heuristic,2,1460
ExpectimaxAgent,random_heuristic,2,608
ExpectimaxAgent,random_heuristic,2,3012
ExpectimaxAgent,random_heuristic,2,1476
ExpectimaxAgent,random_heuristic,2,1436
ExpectimaxAgent,random_heuristic,2,2272
ExpectimaxAgent,random_heuristic,2,1476
ExpectimaxAgent,random_heuristic,2,2272
ExpectimaxAgent,random_heuristic,2,424
ExpectimaxAgent,random_heuristic,2,3348
ExpectimaxAgent,random_heuristic,2,1512
ExpectimaxAgent,random_heuristic,2,1432
ExpectimaxAgent,random_heuristic,2,1412
ExpectimaxAgent,random_heuristic,2,944
ExpectimaxAgent,random_heuristic,2,1436
ExpectimaxAgent,random_heuristic,2,700
ExpectimaxAgent,random_heuristic,2,652
ExpectimaxAgent,random_heuristic,2,3044
ExpectimaxAgent,random_heuristic,2,1140
ExpectimaxAgent,random_heuristic,2,3112
ExpectimaxAgent,random_heuristic,2,2936
ExpectimaxAgent,random_heuristic,2,1540
ExpectimaxAgent,random_heuristic,2,1560
ExpectimaxAgent,random_heuristic,2,1568
ExpectimaxAgent,random_heuristic,2,1472
ExpectimaxAgent,random_heuristic,2,3060
ExpectimaxAgent,random_heuristic,2,2092
ExpectimaxAgent,random_heuristic,2,1688
ExpectimaxAgent,random_heuristic,2,2572
ExpectimaxAgent,random_heuristic,2,1380
ExpectimaxAgent,random_heuristic,2,1436
ExpectimaxAgent,random_heuristic,2,604
ExpectimaxAgent,random_heuristic,2,2736
ExpectimaxAgent,random_heuristic,2,804
ExpectimaxAgent,random_heuristic,2,2356
ExpectimaxAgent,random_heuristic,3,1248
ExpectimaxAgent,random_heuristic,3,1456
ExpectimaxAgent,random_heuristic,3,3048
ExpectimaxAgent,random_heuristic,3,980
ExpectimaxAgent,random_heuristic,3,1156
ExpectimaxAgent,random_heuristic,3,1368
ExpectimaxAgent,random_heuristic,3,1552
ExpectimaxAgent,random_heuristic,3,1956
ExpectimaxAgent,random_heuristic,3,2316
ExpectimaxAgent,random_heuristic,3,1496
ExpectimaxAgent,random_heuristic,3,912
ExpectimaxAgent,random_heuristic,3,1452
ExpectimaxAgent,random_heuristic,3,884
ExpectimaxAgent,random_heuristic,3,1136
ExpectimaxAgent,random_heuristic,3,1140
ExpectimaxAgent,random_heuristic,3,2604
ExpectimaxAgent,random_heuristic,3,548
ExpectimaxAgent,random_heuristic,3,3260
ExpectimaxAgent,random_heuristic,3,1344
ExpectimaxAgent,random_heuristic,3,2028
ExpectimaxAgent,random_heuristic,3,328
ExpectimaxAgent,random_heuristic,3,660
ExpectimaxAgent,random_heuristic,3,2240
ExpectimaxAgent,random_heuristic,3,720
ExpectimaxAgent,random_heuristic,3,1140
ExpectimaxAgent,random_heuristic,3,1064
ExpectimaxAgent,random_heuristic,3,632
ExpectimaxAgent,random_heuristic,3,1088
ExpectimaxAgent,random_heuristic,3,2352
ExpectimaxAgent,random_heuristic,3,1372
ExpectimaxAgent,random_heuristic,3,1764
ExpectimaxAgent,random_heuristic,3,2476
ExpectimaxAgent,random_heuristic,3,1436
ExpectimaxAgent,random_heuristic,3,1128
ExpectimaxAgent,random_heuristic,3,1292
ExpectimaxAgent,random_heuristic,3,1376
ExpectimaxAgent,random_heuristic,3,1516
ExpectimaxAgent,random_heuristic,3,2056
ExpectimaxAgent,random_heuristic,3,2388
ExpectimaxAgent,random_heuristic,3,1320
ExpectimaxAgent,random_heuristic,3,2120
ExpectimaxAgent,random_heuristic,3,1340
ExpectimaxAgent,random_heuristic,3,2668
ExpectimaxAgent,random_heuristic,3,1356
ExpectimaxAgent,random_heuristic,3,856
ExpectimaxAgent,random_heuristic,3,3076
ExpectimaxAgent,random_heuristic,3,1440
ExpectimaxAgent,random_heuristic,3,1472
ExpectimaxAgent,random_heuristic,3,2520
ExpectimaxAgent,random_heuristic,3,2428
ExpectimaxAgent,random_heuristic,3,1740
ExpectimaxAgent,random_heuristic,3,1176
ExpectimaxAgent,random_heuristic,3,1012
ExpectimaxAgent,random_heuristic,3,1052
ExpectimaxAgent,random_heuristic,3,608
ExpectimaxAgent,random_heuristic,3,2948
ExpectimaxAgent,random_heuristic,3,2524
ExpectimaxAgent,random_heuristic,3,1456
ExpectimaxAgent,random_heuristic,3,1332
ExpectimaxAgent,random_heuristic,3,1440
ExpectimaxAgent,random_heuristic,3,620
ExpectimaxAgent,random_heuristic,3,1428
ExpectimaxAgent,random_heuristic,3,2116
ExpectimaxAgent,random_heuristic,3,1468
ExpectimaxAgent,random_heuristic,3,2464
ExpectimaxAgent,random_heuristic,3,2360
ExpectimaxAgent,random_heuristic,3,1100
ExpectimaxAgent,random_heuristic,3,2136
ExpectimaxAgent,random_heuristic,3,2772
ExpectimaxAgent,random_heuristic,3,1500
ExpectimaxAgent,random_heuristic,3,2788
ExpectimaxAgent,random_heuristic,3,1296
ExpectimaxAgent,random_heuristic,3,3232
ExpectimaxAgent,random_heuristic,3,352
ExpectimaxAgent,random_heuristic,3,828
ExpectimaxAgent,random_heuristic,3,3468
ExpectimaxAgent,random_heuristic,3,592
ExpectimaxAgent,random_heuristic,3,604
ExpectimaxAgent,random_heuristic,3,1344
ExpectimaxAgent,random_heuristic,3,1672
ExpectimaxAgent,random_heuristic,3,1564
ExpectimaxAgent,random_heuristic,3,1308
ExpectimaxAgent,random_heuristic,3,1640
ExpectimaxAgent,random_heuristic,3,496
ExpectimaxAgent,random_heuristic,3,2296
ExpectimaxAgent,random_heuristic,3,940
ExpectimaxAgent,random_heuristic,3,1304
ExpectimaxAgent,random_heuristic,3,1392
ExpectimaxAgent,random_heuristic,3,1360
ExpectimaxAgent,random_heuristic,3,1156
ExpectimaxAgent,random_heuristic,3,1632
ExpectimaxAgent,random_heuristic,3,3064
ExpectimaxAgent,random_heuristic,3,768
ExpectimaxAgent,random_heuristic,3,784
ExpectimaxAgent,random_heuristic,3,1332
ExpectimaxAgent,random_heuristic,3,1320
ExpectimaxAgent,random_heuristic,3,1608
ExpectimaxAgent,random_heuristic,3,728
ExpectimaxAgent,random_heuristic,3,3200
ExpectimaxAgent,random_heuristic,3,3136
ExpectimaxAgent,corner_heuristic,1,1420
ExpectimaxAgent,corner_heuristic,1,1316
ExpectimaxAgent,corner_heuristic,1,608
ExpectimaxAgent,corner_heuristic,1,1888
ExpectimaxAgent,corner_heuristic,1,1224
ExpectimaxAgent,corner_heuristic,1,968
ExpectimaxAgent,corner_heuristic,1,880
ExpectimaxAgent,corner_heuristic,1,736
ExpectimaxAgent,corner_heuristic,1,2884
ExpectimaxAgent,corner_heuristic,1,976
ExpectimaxAgent,corner_heuristic,1,1664
ExpectimaxAgent,corner_heuristic,1,1404
ExpectimaxAgent,corner_heuristic,1,644
ExpectimaxAgent,corner_heuristic,1,912
ExpectimaxAgent,corner_heuristic,1,1088
ExpectimaxAgent,corner_heuristic,1,332
ExpectimaxAgent,corner_heuristic,1,1392
ExpectimaxAgent,corner_heuristic,1,1064
ExpectimaxAgent,corner_heuristic,1,420
ExpectimaxAgent,corner_heuristic,1,684
ExpectimaxAgent,corner_heuristic,1,1856
ExpectimaxAgent,corner_heuristic,1,380
ExpectimaxAgent,corner_heuristic,1,3200
ExpectimaxAgent,corner_heuristic,1,1124
ExpectimaxAgent,corner_heuristic,1,1524
ExpectimaxAgent,corner_heuristic,1,1800
ExpectimaxAgent,corner_heuristic,1,476
ExpectimaxAgent,corner_heuristic,1,1348
ExpectimaxAgent,corner_heuristic,1,836
ExpectimaxAgent,corner_heuristic,1,696
ExpectimaxAgent,corner_heuristic,1,2136
ExpectimaxAgent,corner_heuristic,1,1196
ExpectimaxAgent,corner_heuristic,1,652
ExpectimaxAgent,corner_heuristic,1,2784
ExpectimaxAgent,corner_heuristic,1,1044
